A single playing card front view, portrait orientation, aspect ratio 5:7, 1200x1680 pixels, high resolution. Dark cosmic nebula background with subtle stars and energy particles. Futuristic metallic border with glowing neon circuit lines. Top-left and bottom-right corners show large glowing futuristic font "3♣" acid green glow. Showing exactly 3 acid-green biomechanical alien nodes with tentacles and dripping acid, arranged in traditional pip layout. Highly detailed digital sci-fi concept art, dramatic volumetric lighting, cinematic --ar 5:7 --stylize 250 --v 6
A single playing card front view, portrait orientation, aspect ratio 5:7, 1200x1680 pixels, high resolution. Dark cosmic nebula background with subtle stars and energy particles. Futuristic metallic border with glowing neon circuit lines. Top-left and bottom-right corners show large glowing futuristic font "4♣" acid green glow. Showing exactly 4 acid-green biomechanical alien nodes with tentacles and dripping acid, arranged in traditional pip layout. Highly detailed digital sci-fi concept art, dramatic volumetric lighting, cinematic --ar 5:7 --stylize 250 --v 6
A single playing card front view, portrait orientation, aspect ratio 5:7, 1200x1680 pixels, high resolution. Dark cosmic nebula background with subtle stars and energy particles. Futuristic metallic border with glowing neon circuit lines. Top-left and bottom-right corners show large glowing futuristic font "5♣" acid green glow. Showing exactly 5 acid-green biomechanical alien nodes with tentacles and dripping acid, arranged in traditional pip layout. Highly detailed digital sci-fi concept art, dramatic volumetric lighting, cinematic --ar 5:7 --stylize 250 --v 6
A single playing card front view, portrait orientation, aspect ratio 5:7, 1200x1680 pixels, high resolution. Dark cosmic nebula background with subtle stars and energy particles. Futuristic metallic border with glowing neon circuit lines. Top-left and bottom-right corners show large glowing futuristic font "6♣" acid green glow. Showing exactly 6 acid-green biomechanical alien nodes with tentacles and dripping acid, arranged in traditional pip layout. Highly detailed digital sci-fi concept art, dramatic volumetric lighting, cinematic --ar 5:7 --stylize 250 --v 6
A single playing card front view, portrait orientation, aspect ratio 5:7, 1200x1680 pixels, high resolution. Dark cosmic nebula background with subtle stars and energy particles. Futuristic metallic border with glowing neon circuit lines. Top-left and bottom-right corners show large glowing futuristic font "7♣" acid green glow. Showing exactly 7 acid-green biomechanical alien nodes with tentacles and dripping acid, arranged in traditional pip layout. Highly detailed digital sci-fi concept art, dramatic volumetric lighting, cinematic --ar 5:7 --stylize 250 --v 6
A single playing card front view, portrait orientation, aspect ratio 5:7, 1200x1680 pixels, high resolution. Dark cosmic nebula background with subtle stars and energy particles. Futuristic metallic border with glowing neon circuit lines. Top-left and bottom-right corners show large glowing futuristic font "8♣" acid green glow. Showing exactly 8 acid-green biomechanical alien nodes with tentacles and dripping acid, arranged in traditional pip layout. Highly detailed digital sci-fi concept art, dramatic volumetric lighting, cinematic --ar 5:7 --stylize 250 --v 6
A single playing card front view, portrait orientation, aspect ratio 5:7, 1200x1680 pixels, high resolution. Dark cosmic nebula background with subtle stars and energy particles. Futuristic metallic border with glowing neon circuit lines. Top-left and bottom-right corners show large glowing futuristic font "9♣" acid green glow. Showing exactly 9 acid-green biomechanical alien nodes with tentacles and dripping acid, arranged in traditional pip layout. Highly detailed digital sci-fi concept art, dramatic volumetric lighting, cinematic --ar 5:7 --stylize 250 --v 6
A single playing card front view, portrait orientation, aspect ratio 5:7, 1200x1680 pixels, high resolution. Dark cosmic nebula background with subtle stars and energy particles. Futuristic metallic border with glowing neon circuit lines. Top-left and bottom-right corners show large glowing futuristic font "10♣" acid green glow. Showing exactly 10 acid-green biomechanical alien nodes with tentacles and dripping acid, arranged in traditional pip layout. Highly detailed digital sci-fi concept art, dramatic volumetric lighting, cinematic --ar 5:7 --stylize 250 --v 6
A single playing card front view, portrait orientation, aspect ratio 5:7, 1200x1680 pixels, high resolution. Dark cosmic nebula background with subtle stars and energy particles. Futuristic metallic border with glowing neon circuit lines. Top-left and bottom-right corners show large glowing futuristic font "J♣" acid green glow. Terrifying xenomorph drone warrior with inner jaw extended, bladed tail and claws, crouched predatory pose. Highly detailed digital sci-fi concept art, dramatic volumetric lighting, cinematic --ar 5:7 --stylize 250 --v 6
A single playing card front view, portrait orientation, aspect ratio 5:7, 1200x1680 pixels, high resolution. Dark cosmic nebula background with subtle stars and energy particles. Futuristic metallic border with glowing neon circuit lines. Top-left and bottom-right corners show large glowing futuristic font "Q♣" acid green glow. Massive horrific xenomorph queen with elongated ridged head crest, ovipositor tail, biomechanical horror aesthetic. Highly detailed digital sci-fi concept art, dramatic volumetric lighting, cinematic --ar 5:7 --stylize 250 --v 6
A single playing card front view, portrait orientation, aspect ratio 5:7, 1200x1680 pixels, high resolution. Dark cosmic nebula background with subtle stars and energy particles. Futuristic metallic border with glowing neon circuit lines. Top-left and bottom-right corners show large glowing futuristic font "K♣" acid green glow. Giant kaiju-style biomechanical monster with multiple glowing eyes, jagged spikes, acid dripping from maw. Highly detailed digital sci-fi concept art, dramatic volumetric lighting, cinematic --ar 5:7 --stylize 250 --v 6
A single playing card front view, portrait orientation, aspect ratio 5:7, 1200x1680 pixels, high resolution. Dark cosmic nebula background with subtle stars and energy particles. Futuristic metallic border with glowing neon circuit lines. Top-left and bottom-right corners show large glowing futuristic font "A♠" neon cyan glow. Large glowing cyan plasma blade energy spike with mechanical base in the center, small armored mech silhouette below, traditional ace layout. Highly detailed digital sci-fi concept art, dramatic volumetric lighting, cinematic --ar 5:7 --stylize 250 --v 6
A single playing card front view, portrait orientation, aspect ratio 5:7, 1200x1680 pixels, high resolution. Dark cosmic nebula background with subtle stars and energy particles. Futuristic metallic border with glowing neon circuit lines. Top-left and bottom-right corners show large glowing futuristic font "2♠" neon cyan glow. Showing exactly 2 glowing cyan plasma blades energy spikes with mechanical bases, arranged in traditional pip layout. Highly detailed digital sci-fi concept art, dramatic volumetric lighting, cinematic --ar 5:7 --stylize 250 --v 6
A single playing card front view, portrait orientation, aspect ratio 5:7, 1200x1680 pixels, high resolution. Dark cosmic nebula background with subtle stars and energy particles. Futuristic metallic border with glowing neon circuit lines. Top-left and bottom-right corners show large glowing futuristic font "3♠" neon cyan glow. Showing exactly 3 glowing cyan plasma blades energy spikes with mechanical bases, arranged in traditional pip layout. Highly detailed digital sci-fi concept art, dramatic volumetric lighting, cinematic --ar 5:7 --stylize 250 --v 6
A single playing card front view, portrait orientation, aspect ratio 5:7, 1200x1680 pixels, high resolution. Dark cosmic nebula background with subtle stars and energy particles. Futuristic metallic border with glowing neon circuit lines. Top-left and bottom-right corners show large glowing futuristic font "4♠" neon cyan glow. Showing exactly 4 glowing cyan plasma blades energy spikes with mechanical bases, arranged in traditional pip layout. Highly detailed digital sci-fi concept art, dramatic volumetric lighting, cinematic --ar 5:7 --stylize 250 --v 6
A single playing card front view, portrait orientation, aspect ratio 5:7, 1200x1680 pixels, high resolution. Dark cosmic nebula background with subtle stars and energy particles. Futuristic metallic border with glowing neon circuit lines. Top-left and bottom-right corners show large glowing futuristic font "5♠" neon cyan glow. Showing exactly 5 glowing cyan plasma blades energy spikes with mechanical bases, arranged in traditional pip layout. Highly detailed digital sci-fi concept art, dramatic volumetric lighting, cinematic --ar 5:7 --stylize 250 --v 6
A single playing card front view, portrait orientation, aspect ratio 5:7, 1200x1680 pixels, high resolution. Dark cosmic nebula background with subtle stars and energy particles. Futuristic metallic border with glowing neon circuit lines. Top-left and bottom-right corners show large glowing futuristic font "6♠" neon cyan glow. Showing exactly 6 glowing cyan plasma blades energy spikes with mechanical bases, arranged in traditional pip layout. Highly detailed digital sci-fi concept art, dramatic volumetric lighting, cinematic --ar 5:7 --stylize 250 --v 6
A single playing card front view, portrait orientation, aspect ratio 5:7, 1200x1680 pixels, high resolution. Dark cosmic nebula background with subtle stars and energy particles. Futuristic metallic border with glowing neon circuit lines. Top-left and bottom-right corners show large glowing futuristic font "7♠" neon cyan glow. Showing exactly 7 glowing cyan plasma blades energy spikes with mechanical bases, arranged in traditional pip layout. Highly detailed digital sci-fi concept art, dramatic volumetric lighting, cinematic --ar 5:7 --stylize 250 --v 6
A single playing card front view, portrait orientation, aspect ratio 5:7, 1200x1680 pixels, high resolution. Dark cosmic nebula background with subtle stars and energy particles. Futuristic metallic border with glowing neon circuit lines. Top-left and bottom-right corners show large glowing futuristic font "8♠" neon cyan glow. Showing exactly 8 glowing cyan plasma blades energy spikes with mechanical bases, arranged in traditional pip layout. Highly detailed digital sci-fi concept art, dramatic volumetric lighting, cinematic --ar 5:7 --stylize 250 --v 6
A single playing card front view, portrait orientation, aspect ratio 5:7, 1200x1680 pixels, high resolution. Dark cosmic nebula background with subtle stars and energy particles. Futuristic metallic border with glowing neon circuit lines. Top-left and bottom-right corners show large glowing futuristic font "9♠" neon cyan glow. Showing exactly 9 glowing cyan plasma blades energy spikes with mechanical bases, arranged in traditional pip layout. Highly detailed digital sci-fi concept art, dramatic volumetric lighting, cinematic --ar 5:7 --stylize 250 --v 6
A single playing card front view, portrait orientation, aspect ratio 5:7, 1200x1680 pixels, high resolution. Dark cosmic nebula background with subtle stars and energy particles. Futuristic metallic border with glowing neon circuit lines. Top-left and bottom-right corners show large glowing futuristic font "10♠" neon cyan glow. Showing exactly 10 glowing cyan plasma blades energy spikes with mechanical bases, arranged in traditional pip layout. Highly detailed digital sci-fi concept art, dramatic volumetric lighting, cinematic --ar 5:7 --stylize 250 --v 6
A single playing card front view, portrait orientation, aspect ratio 5:7, 1200x1680 pixels, high resolution. Dark cosmic nebula background with subtle stars and energy particles. Futuristic metallic border with glowing neon circuit lines. Top-left and bottom-right corners show large glowing futuristic font "J♠" neon cyan glow. Heavily armored space bounty hunter in tactical power armor, glowing blue visor and shoulder lights, holding plasma rifle. Highly detailed digital sci-fi concept art, dramatic volumetric lighting, cinematic --ar 5:7 --stylize 250 --v 6
A single playing card front view, portrait orientation, aspect ratio 5:7, 1200x1680 pixels, high resolution. Dark cosmic nebula background with subtle stars and energy particles. Futuristic metallic border with glowing neon circuit lines. Top-left and bottom-right corners show large glowing futuristic font "Q♠" neon cyan glow. Female mech commander in advanced sleek exosuit, confident stance, glowing cyan energy lines across armor. Highly detailed digital sci-fi concept art, dramatic volumetric lighting, cinematic --ar 5:7 --stylize 250 --v 6
A single playing card front view, portrait orientation, aspect ratio 5:7, 1200x1680 pixels, high resolution. Dark cosmic nebula background with subtle stars and energy particles. Futuristic metallic border with glowing neon circuit lines. Top-left and bottom-right corners show large glowing futuristic font "K♠" neon cyan glow. Colossal battle mech with shoulder-mounted cannons, command crown module, imposing military stance. Highly detailed digital sci-fi concept art, dramatic volumetric lighting, cinematic --ar 5:7 --stylize 250 --v 6
Front view of a playing card back, portrait orientation, aspect ratio 5:7, 1200x1680px. Dark cosmic background with glowing nebulae. Intricate symmetrical sci-fi design merging robotic circuits and organic alien veins. Central glowing cyan-purple energy portal framed by robotic arms and xenomorph tentacles. Subtle holographic grid and star map lines. Futuristic metallic border with neon circuit glow in cyan and purple. Highly detailed digital illustration, cinematic sci-fi concept art, dramatic lighting --ar 5:7 --stylize 200
